Generation,Best_Fitness,Terminals,Population_Size,Max_Depth
5,87.59692364513975,"['x', 1, 2, 3]",300,2
6,52.509801257735624,"['x', 1, 2, 3]",300,2
7,23.287749506181704,"['x', 1, 2, 3]",300,2
8,0.0009186724993334136,"['x', 1, 2, 3]",300,2
1,298.18318794988096,"['x', 1, 2, 3, 4]",300,2
2,192.8347486306561,"['x', 1, 2, 3, 4]",300,2
3,19.89690151857566,"['x', 1, 2, 3, 4]",300,2
4,19.89690151857566,"['x', 1, 2, 3, 4]",300,2
5,16.12666301371612,"['x', 1, 2, 3, 4]",300,2
6,16.12666301371612,"['x', 1, 2, 3, 4]",300,2
7,5.915932457444951,"['x', 1, 2, 3, 4]",300,2
8,5.915932457444951,"['x', 1, 2, 3, 4]",300,2
9,1.5284877646309794,"['x', 1, 2, 3, 4]",300,2
10,1.5284877646309794,"['x', 1, 2, 3, 4]",300,2
11,1.5284877646309794,"['x', 1, 2, 3, 4]",300,2
12,1.5284877646309794,"['x', 1, 2, 3, 4]",300,2
13,1.5284877646309794,"['x', 1, 2, 3, 4]",300,2
14,1.5284877646309794,"['x', 1, 2, 3, 4]",300,2
15,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
16,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
17,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
18,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
19,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
20,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
21,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
22,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
23,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
24,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
25,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
26,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
27,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
28,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
29,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
30,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
31,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
32,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
33,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
34,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
35,1.4788542051565998,"['x', 1, 2, 3, 4]",300,2
1,138.8235832699959,"['x', 1, 2, 3, 4]",300,2
2,138.8235832699959,"['x', 1, 2, 3, 4]",300,2
3,101.34707802011359,"['x', 1, 2, 3, 4]",300,2
4,97.89867317548243,"['x', 1, 2, 3, 4]",300,2
5,13.308765067453612,"['x', 1, 2, 3, 4]",300,2
6,6.210372394439634,"['x', 1, 2, 3, 4]",300,2
7,6.210372394439634,"['x', 1, 2, 3, 4]",300,2
8,6.210372394439634,"['x', 1, 2, 3, 4]",300,2
9,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
10,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
11,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
12,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
13,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
14,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
15,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
16,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
17,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
18,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
19,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
20,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
21,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
22,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
23,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
24,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
25,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
26,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
27,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
28,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
29,6.008707131079229,"['x', 1, 2, 3, 4]",300,2
1,463.578538483919,"['x', 1, 2, 3, 4]",300,2
2,131.32123543070975,"['x', 1, 2, 3, 4]",300,2
3,131.32123543070975,"['x', 1, 2, 3, 4]",300,2
4,131.32123543070975,"['x', 1, 2, 3, 4]",300,2
5,105.19291016950213,"['x', 1, 2, 3, 4]",300,2
6,55.00341678792322,"['x', 1, 2, 3, 4]",300,2
7,55.00341678792322,"['x', 1, 2, 3, 4]",300,2
8,27.91567126999746,"['x', 1, 2, 3, 4]",300,2
9,12.409291814207402,"['x', 1, 2, 3, 4]",300,2
10,12.006333192262465,"['x', 1, 2, 3, 4]",300,2
11,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
12,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
13,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
14,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
15,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
16,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
17,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
18,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
19,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
20,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
21,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
22,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
23,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
24,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
25,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
26,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
27,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
28,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
29,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
30,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
31,11.995708546466645,"['x', 1, 2, 3, 4]",300,2
1,226.56591541554087,"['x', 1, 2, 3, 4]",300,2
2,55.002993275144725,"['x', 1, 2, 3, 4]",300,2
3,55.002993275144725,"['x', 1, 2, 3, 4]",300,2
4,0.0009240686479022746,"['x', 1, 2, 3, 4]",300,2
1,605.3791536179122,"['x', 1]",50,3
2,559.9059730298177,"['x', 1]",50,3
3,559.9059730298177,"['x', 1]",50,3
4,502.3461201519301,"['x', 1]",50,3
5,489.9095186181719,"['x', 1]",50,3
6,489.9095186181719,"['x', 1]",50,3
7,326.52655789424665,"['x', 1]",50,3
8,237.27291467275435,"['x', 1]",50,3
9,237.27291467275435,"['x', 1]",50,3
10,237.27291467275435,"['x', 1]",50,3
11,111.71457425918545,"['x', 1]",50,3
12,99.29597414254935,"['x', 1]",50,3
13,99.29597414254935,"['x', 1]",50,3
14,99.29597414254935,"['x', 1]",50,3
15,99.29597414254935,"['x', 1]",50,3
16,99.29597414254935,"['x', 1]",50,3
17,99.29597414254935,"['x', 1]",50,3
18,99.29597414254935,"['x', 1]",50,3
19,99.29597414254935,"['x', 1]",50,3
20,99.29597414254935,"['x', 1]",50,3
21,99.29597414254935,"['x', 1]",50,3
22,99.29597414254935,"['x', 1]",50,3
23,99.29597414254935,"['x', 1]",50,3
24,99.29597414254935,"['x', 1]",50,3
25,99.29597414254935,"['x', 1]",50,3
26,99.29597414254935,"['x', 1]",50,3
27,99.29597414254935,"['x', 1]",50,3
28,99.29597414254935,"['x', 1]",50,3
29,99.29597414254935,"['x', 1]",50,3
30,99.29597414254935,"['x', 1]",50,3
31,99.29597414254935,"['x', 1]",50,3
32,99.29597414254935,"['x', 1]",50,3
1,473.3535561554072,"['x', 1]",50,3
2,473.3535561554072,"['x', 1]",50,3
3,317.63232026347197,"['x', 1]",50,3
4,243.48091220707508,"['x', 1]",50,3
5,200.8479310786517,"['x', 1]",50,3
6,200.8479310786517,"['x', 1]",50,3
7,200.8479310786517,"['x', 1]",50,3
8,107.98786969158166,"['x', 1]",50,3
9,83.85029262065534,"['x', 1]",50,3
10,83.85029262065534,"['x', 1]",50,3
11,83.13017392754543,"['x', 1]",50,3
12,83.13017392754543,"['x', 1]",50,3
13,83.13017392754543,"['x', 1]",50,3
14,83.13017392754543,"['x', 1]",50,3
15,83.13017392754543,"['x', 1]",50,3
16,83.13017392754543,"['x', 1]",50,3
17,83.13017392754543,"['x', 1]",50,3
18,83.13017392754543,"['x', 1]",50,3
19,83.13017392754543,"['x', 1]",50,3
20,83.13017392754543,"['x', 1]",50,3
21,83.13017392754543,"['x', 1]",50,3
22,83.13017392754543,"['x', 1]",50,3
23,83.13017392754543,"['x', 1]",50,3
24,83.13017392754543,"['x', 1]",50,3
25,83.13017392754543,"['x', 1]",50,3
26,83.13017392754543,"['x', 1]",50,3
27,83.13017392754543,"['x', 1]",50,3
28,83.13017392754543,"['x', 1]",50,3
29,83.13017392754543,"['x', 1]",50,3
30,83.13017392754543,"['x', 1]",50,3
31,83.13017392754543,"['x', 1]",50,3
1,516.229357278309,"['x', 1]",50,3
2,516.229357278309,"['x', 1]",50,3
3,344.5787048316072,"['x', 1]",50,3
4,344.5787048316072,"['x', 1]",50,3
5,328.322009808274,"['x', 1]",50,3
6,187.55720222623975,"['x', 1]",50,3
7,187.55720222623975,"['x', 1]",50,3
8,187.55720222623975,"['x', 1]",50,3
9,187.55720222623975,"['x', 1]",50,3
10,136.57991192298903,"['x', 1]",50,3
11,136.57991192298903,"['x', 1]",50,3
12,136.57991192298903,"['x', 1]",50,3
13,136.57991192298903,"['x', 1]",50,3
14,136.57991192298903,"['x', 1]",50,3
15,136.57991192298903,"['x', 1]",50,3
16,136.57991192298903,"['x', 1]",50,3
17,136.57991192298903,"['x', 1]",50,3
18,136.57991192298903,"['x', 1]",50,3
19,136.57991192298903,"['x', 1]",50,3
20,136.57991192298903,"['x', 1]",50,3
21,136.57991192298903,"['x', 1]",50,3
22,136.57991192298903,"['x', 1]",50,3
23,136.57991192298903,"['x', 1]",50,3
24,136.57991192298903,"['x', 1]",50,3
25,136.57991192298903,"['x', 1]",50,3
26,136.57991192298903,"['x', 1]",50,3
27,136.57991192298903,"['x', 1]",50,3
28,136.57991192298903,"['x', 1]",50,3
29,136.57991192298903,"['x', 1]",50,3
30,136.57991192298903,"['x', 1]",50,3
1,633.8223604296628,"['x', 1]",50,3
2,585.1700113619991,"['x', 1]",50,3
3,585.1700113619991,"['x', 1]",50,3
4,487.3630972683286,"['x', 1]",50,3
5,487.3630972683286,"['x', 1]",50,3
6,487.3630972683286,"['x', 1]",50,3
7,335.714406311199,"['x', 1]",50,3
8,335.714406311199,"['x', 1]",50,3
9,335.714406311199,"['x', 1]",50,3
10,247.767195056723,"['x', 1]",50,3
11,247.767195056723,"['x', 1]",50,3
12,184.34037798286303,"['x', 1]",50,3
13,145.4339550896191,"['x', 1]",50,3
14,131.04792637699117,"['x', 1]",50,3
15,131.04792637699117,"['x', 1]",50,3
16,131.04792637699117,"['x', 1]",50,3
17,131.04792637699117,"['x', 1]",50,3
18,131.04792637699117,"['x', 1]",50,3
19,131.04792637699117,"['x', 1]",50,3
20,131.04792637699117,"['x', 1]",50,3
21,131.04792637699117,"['x', 1]",50,3
22,131.04792637699117,"['x', 1]",50,3
23,131.04792637699117,"['x', 1]",50,3
24,131.04792637699117,"['x', 1]",50,3
25,131.04792637699117,"['x', 1]",50,3
26,131.04792637699117,"['x', 1]",50,3
27,131.04792637699117,"['x', 1]",50,3
28,131.04792637699117,"['x', 1]",50,3
29,131.04792637699117,"['x', 1]",50,3
30,131.04792637699117,"['x', 1]",50,3
31,131.04792637699117,"['x', 1]",50,3
32,131.04792637699117,"['x', 1]",50,3
33,131.04792637699117,"['x', 1]",50,3
34,131.04792637699117,"['x', 1]",50,3
1,528.7363826550547,"['x', 1, 2]",50,3
2,525.4408003888858,"['x', 1, 2]",50,3
3,481.004213852185,"['x', 1, 2]",50,3
4,159.82546282389632,"['x', 1, 2]",50,3
5,159.82546282389632,"['x', 1, 2]",50,3
6,144.01804762818176,"['x', 1, 2]",50,3
7,144.01804762818176,"['x', 1, 2]",50,3
8,144.01804762818176,"['x', 1, 2]",50,3
9,144.01804762818176,"['x', 1, 2]",50,3
10,106.39918168387199,"['x', 1, 2]",50,3
11,106.39918168387199,"['x', 1, 2]",50,3
12,106.39918168387199,"['x', 1, 2]",50,3
13,106.39918168387199,"['x', 1, 2]",50,3
14,106.39918168387199,"['x', 1, 2]",50,3
15,100.8537833444393,"['x', 1, 2]",50,3
16,100.8537833444393,"['x', 1, 2]",50,3
17,100.8537833444393,"['x', 1, 2]",50,3
18,92.80466360285001,"['x', 1, 2]",50,3
19,92.80466360285001,"['x', 1, 2]",50,3
20,89.12826316938403,"['x', 1, 2]",50,3
21,89.12826316938403,"['x', 1, 2]",50,3
22,89.12826316938403,"['x', 1, 2]",50,3
23,89.12826316938403,"['x', 1, 2]",50,3
24,87.36286400794371,"['x', 1, 2]",50,3
25,87.36286400794371,"['x', 1, 2]",50,3
26,87.36286400794371,"['x', 1, 2]",50,3
27,87.36286400794371,"['x', 1, 2]",50,3
28,87.36286400794371,"['x', 1, 2]",50,3
29,87.36286400794371,"['x', 1, 2]",50,3
30,87.36286400794371,"['x', 1, 2]",50,3
31,87.36286400794371,"['x', 1, 2]",50,3
32,87.36286400794371,"['x', 1, 2]",50,3
33,87.36286400794371,"['x', 1, 2]",50,3
34,87.36286400794371,"['x', 1, 2]",50,3
35,87.36286400794371,"['x', 1, 2]",50,3
36,87.36286400794371,"['x', 1, 2]",50,3
37,87.36286400794371,"['x', 1, 2]",50,3
38,87.36286400794371,"['x', 1, 2]",50,3
39,87.36286400794371,"['x', 1, 2]",50,3
40,87.36286400794371,"['x', 1, 2]",50,3
41,87.36286400794371,"['x', 1, 2]",50,3
42,87.36286400794371,"['x', 1, 2]",50,3
43,87.36286400794371,"['x', 1, 2]",50,3
44,87.36286400794371,"['x', 1, 2]",50,3
1,522.6665849960393,"['x', 1, 2]",50,3
2,522.6665849960393,"['x', 1, 2]",50,3
3,193.8183655255861,"['x', 1, 2]",50,3
4,60.09764244813203,"['x', 1, 2]",50,3
5,39.375062429212946,"['x', 1, 2]",50,3
6,6.389932682526474,"['x', 1, 2]",50,3
7,6.389932682526474,"['x', 1, 2]",50,3
8,6.389932682526474,"['x', 1, 2]",50,3
9,6.389932682526474,"['x', 1, 2]",50,3
10,6.389932682526474,"['x', 1, 2]",50,3
11,5.909951564772809,"['x', 1, 2]",50,3
12,5.909951564772809,"['x', 1, 2]",50,3
13,5.909951564772809,"['x', 1, 2]",50,3
14,1.6021472056585393,"['x', 1, 2]",50,3
15,1.6021472056585393,"['x', 1, 2]",50,3
16,1.6021472056585393,"['x', 1, 2]",50,3
17,1.4818015862624605,"['x', 1, 2]",50,3
18,1.4818015862624605,"['x', 1, 2]",50,3
19,1.4818015862624605,"['x', 1, 2]",50,3
20,1.4818015862624605,"['x', 1, 2]",50,3
21,1.4818015862624605,"['x', 1, 2]",50,3
22,1.4818015862624605,"['x', 1, 2]",50,3
23,1.4818015862624605,"['x', 1, 2]",50,3
24,1.4818015862624605,"['x', 1, 2]",50,3
25,1.4818015862624605,"['x', 1, 2]",50,3
26,1.4818015862624605,"['x', 1, 2]",50,3
27,1.4818015862624605,"['x', 1, 2]",50,3
28,1.4818015862624605,"['x', 1, 2]",50,3
29,1.4818015862624605,"['x', 1, 2]",50,3
30,1.4818015862624605,"['x', 1, 2]",50,3
31,1.4818015862624605,"['x', 1, 2]",50,3
32,1.4818015862624605,"['x', 1, 2]",50,3
33,1.4818015862624605,"['x', 1, 2]",50,3
34,1.4818015862624605,"['x', 1, 2]",50,3
35,1.4818015862624605,"['x', 1, 2]",50,3
36,1.4818015862624605,"['x', 1, 2]",50,3
37,1.4818015862624605,"['x', 1, 2]",50,3
1,206.28075143935047,"['x', 1, 2]",50,3
2,202.19486607972863,"['x', 1, 2]",50,3
3,157.53006639334623,"['x', 1, 2]",50,3
4,1.5694656107710507,"['x', 1, 2]",50,3
5,0.0009588261716393594,"['x', 1, 2]",50,3
1,469.4412217762162,"['x', 1, 2]",50,3
2,469.4412217762162,"['x', 1, 2]",50,3
3,469.4412217762162,"['x', 1, 2]",50,3
4,340.1004188275946,"['x', 1, 2]",50,3
5,340.1004188275946,"['x', 1, 2]",50,3
6,340.1004188275946,"['x', 1, 2]",50,3
7,340.1004188275946,"['x', 1, 2]",50,3
8,329.05656570966255,"['x', 1, 2]",50,3
9,141.9755263904516,"['x', 1, 2]",50,3
10,141.9755263904516,"['x', 1, 2]",50,3
11,141.9755263904516,"['x', 1, 2]",50,3
12,137.36525021025062,"['x', 1, 2]",50,3
13,137.36525021025062,"['x', 1, 2]",50,3
14,137.36525021025062,"['x', 1, 2]",50,3
15,137.36525021025062,"['x', 1, 2]",50,3
16,137.36525021025062,"['x', 1, 2]",50,3
17,137.36525021025062,"['x', 1, 2]",50,3
18,137.36525021025062,"['x', 1, 2]",50,3
19,137.36525021025062,"['x', 1, 2]",50,3
20,137.36525021025062,"['x', 1, 2]",50,3
21,137.36525021025062,"['x', 1, 2]",50,3
22,137.36525021025062,"['x', 1, 2]",50,3
23,137.36525021025062,"['x', 1, 2]",50,3
24,137.36525021025062,"['x', 1, 2]",50,3
25,137.36525021025062,"['x', 1, 2]",50,3
26,137.36525021025062,"['x', 1, 2]",50,3
27,137.36525021025062,"['x', 1, 2]",50,3
28,137.36525021025062,"['x', 1, 2]",50,3
29,137.36525021025062,"['x', 1, 2]",50,3
30,137.36525021025062,"['x', 1, 2]",50,3
31,137.36525021025062,"['x', 1, 2]",50,3
32,137.36525021025062,"['x', 1, 2]",50,3
1,477.9898736529558,"['x', 1, 2, 3]",50,3
2,477.9898736529558,"['x', 1, 2, 3]",50,3
3,451.7079509237791,"['x', 1, 2, 3]",50,3
4,239.77132278415235,"['x', 1, 2, 3]",50,3
5,239.77132278415235,"['x', 1, 2, 3]",50,3
6,137.68593550052844,"['x', 1, 2, 3]",50,3
7,85.74937045933098,"['x', 1, 2, 3]",50,3
8,85.74937045933098,"['x', 1, 2, 3]",50,3
9,85.74937045933098,"['x', 1, 2, 3]",50,3
10,33.25037200147308,"['x', 1, 2, 3]",50,3
11,6.400186934856839,"['x', 1, 2, 3]",50,3
12,6.192357951053977,"['x', 1, 2, 3]",50,3
13,6.192357951053977,"['x', 1, 2, 3]",50,3
14,6.192357951053977,"['x', 1, 2, 3]",50,3
15,5.825833615585048,"['x', 1, 2, 3]",50,3
16,5.825833615585048,"['x', 1, 2, 3]",50,3
17,5.825833615585048,"['x', 1, 2, 3]",50,3
18,5.825833615585048,"['x', 1, 2, 3]",50,3
19,5.825833615585048,"['x', 1, 2, 3]",50,3
20,5.3882249161535265,"['x', 1, 2, 3]",50,3
21,5.3882249161535265,"['x', 1, 2, 3]",50,3
22,5.3882249161535265,"['x', 1, 2, 3]",50,3
23,1.4793865535052546,"['x', 1, 2, 3]",50,3
24,1.4793865535052546,"['x', 1, 2, 3]",50,3
25,1.4793865535052546,"['x', 1, 2, 3]",50,3
26,0.6579862858752942,"['x', 1, 2, 3]",50,3
1,484.39679013130456,"['x', 1, 2, 3]",50,3
2,258.086042050353,"['x', 1, 2, 3]",50,3
3,258.086042050353,"['x', 1, 2, 3]",50,3
4,258.086042050353,"['x', 1, 2, 3]",50,3
5,247.09809855890765,"['x', 1, 2, 3]",50,3
6,247.09809855890765,"['x', 1, 2, 3]",50,3
7,39.17545978573297,"['x', 1, 2, 3]",50,3
8,39.17545978573297,"['x', 1, 2, 3]",50,3
9,39.17545978573297,"['x', 1, 2, 3]",50,3
10,36.96496689069076,"['x', 1, 2, 3]",50,3
11,36.96496689069076,"['x', 1, 2, 3]",50,3
12,36.96496689069076,"['x', 1, 2, 3]",50,3
13,36.96496689069076,"['x', 1, 2, 3]",50,3
14,36.96496689069076,"['x', 1, 2, 3]",50,3
15,36.96496689069076,"['x', 1, 2, 3]",50,3
16,36.96496689069076,"['x', 1, 2, 3]",50,3
17,36.96496689069076,"['x', 1, 2, 3]",50,3
18,36.96496689069076,"['x', 1, 2, 3]",50,3
19,36.96496689069076,"['x', 1, 2, 3]",50,3
20,36.96496689069076,"['x', 1, 2, 3]",50,3
21,36.96496689069076,"['x', 1, 2, 3]",50,3
22,36.96496689069076,"['x', 1, 2, 3]",50,3
23,36.96496689069076,"['x', 1, 2, 3]",50,3
24,36.96496689069076,"['x', 1, 2, 3]",50,3
25,36.96496689069076,"['x', 1, 2, 3]",50,3
26,36.96496689069076,"['x', 1, 2, 3]",50,3
27,36.96496689069076,"['x', 1, 2, 3]",50,3
28,36.96496689069076,"['x', 1, 2, 3]",50,3
29,36.96496689069076,"['x', 1, 2, 3]",50,3
30,36.96496689069076,"['x', 1, 2, 3]",50,3
1,468.07376243173223,"['x', 1, 2, 3]",50,3
2,468.07376243173223,"['x', 1, 2, 3]",50,3
3,206.9421386087864,"['x', 1, 2, 3]",50,3
4,206.9421386087864,"['x', 1, 2, 3]",50,3
5,58.37871069424843,"['x', 1, 2, 3]",50,3
6,58.37871069424843,"['x', 1, 2, 3]",50,3
7,58.37871069424843,"['x', 1, 2, 3]",50,3
8,58.37871069424843,"['x', 1, 2, 3]",50,3
9,54.89095551448544,"['x', 1, 2, 3]",50,3
10,54.89095551448544,"['x', 1, 2, 3]",50,3
11,53.108518279345724,"['x', 1, 2, 3]",50,3
12,53.108518279345724,"['x', 1, 2, 3]",50,3
13,53.108518279345724,"['x', 1, 2, 3]",50,3
14,53.108518279345724,"['x', 1, 2, 3]",50,3
15,53.108518279345724,"['x', 1, 2, 3]",50,3
16,53.108518279345724,"['x', 1, 2, 3]",50,3
17,53.108518279345724,"['x', 1, 2, 3]",50,3
18,53.108518279345724,"['x', 1, 2, 3]",50,3
19,53.108518279345724,"['x', 1, 2, 3]",50,3
20,53.108518279345724,"['x', 1, 2, 3]",50,3
21,53.108518279345724,"['x', 1, 2, 3]",50,3
22,53.108518279345724,"['x', 1, 2, 3]",50,3
23,53.108518279345724,"['x', 1, 2, 3]",50,3
24,53.108518279345724,"['x', 1, 2, 3]",50,3
25,53.108518279345724,"['x', 1, 2, 3]",50,3
26,53.108518279345724,"['x', 1, 2, 3]",50,3
27,53.108518279345724,"['x', 1, 2, 3]",50,3
28,53.108518279345724,"['x', 1, 2, 3]",50,3
29,53.108518279345724,"['x', 1, 2, 3]",50,3
30,53.108518279345724,"['x', 1, 2, 3]",50,3
31,53.108518279345724,"['x', 1, 2, 3]",50,3
1,470.82716634516726,"['x', 1, 2, 3]",50,3
2,265.07393433512345,"['x', 1, 2, 3]",50,3
3,265.07393433512345,"['x', 1, 2, 3]",50,3
4,166.0854723866152,"['x', 1, 2, 3]",50,3
5,166.0854723866152,"['x', 1, 2, 3]",50,3
6,62.25822472181209,"['x', 1, 2, 3]",50,3
7,54.01456328428181,"['x', 1, 2, 3]",50,3
8,1.4806291998300813,"['x', 1, 2, 3]",50,3
9,1.4806291998300813,"['x', 1, 2, 3]",50,3
10,1.4806291998300813,"['x', 1, 2, 3]",50,3
11,0.0009424833361956317,"['x', 1, 2, 3]",50,3
1,574.7896552658416,"['x', 1, 2, 3, 4]",50,3
2,211.61867369244038,"['x', 1, 2, 3, 4]",50,3
3,211.61867369244038,"['x', 1, 2, 3, 4]",50,3
4,43.216067278566136,"['x', 1, 2, 3, 4]",50,3
5,43.216067278566136,"['x', 1, 2, 3, 4]",50,3
6,43.216067278566136,"['x', 1, 2, 3, 4]",50,3
7,14.393368051809693,"['x', 1, 2, 3, 4]",50,3
8,14.393368051809693,"['x', 1, 2, 3, 4]",50,3
9,14.393368051809693,"['x', 1, 2, 3, 4]",50,3
10,14.393368051809693,"['x', 1, 2, 3, 4]",50,3
11,14.393368051809693,"['x', 1, 2, 3, 4]",50,3
12,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
13,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
14,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
15,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
16,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
17,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
18,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
19,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
20,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
21,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
22,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
23,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
24,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
25,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
26,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
27,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
28,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
29,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
30,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
31,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
32,13.312207227590182,"['x', 1, 2, 3, 4]",50,3
1,252.1539940750093,"['x', 1, 2, 3, 4]",50,3
2,180.63367536890775,"['x', 1, 2, 3, 4]",50,3
3,131.2492703324631,"['x', 1, 2, 3, 4]",50,3
4,19.80697802427048,"['x', 1, 2, 3, 4]",50,3
5,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
6,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
7,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
8,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
9,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
10,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
11,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
12,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
13,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
14,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
15,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
16,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
17,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
18,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
19,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
20,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
21,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
22,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
23,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
24,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
25,18.018884657625794,"['x', 1, 2, 3, 4]",50,3
1,557.6909689718735,"['x', 1, 2, 3, 4]",50,3
2,517.8026891931286,"['x', 1, 2, 3, 4]",50,3
3,183.23768551701988,"['x', 1, 2, 3, 4]",50,3
4,156.06259234080363,"['x', 1, 2, 3, 4]",50,3
5,156.06259234080363,"['x', 1, 2, 3, 4]",50,3
6,91.8636944248984,"['x', 1, 2, 3, 4]",50,3
7,91.8636944248984,"['x', 1, 2, 3, 4]",50,3
8,54.25989075825345,"['x', 1, 2, 3, 4]",50,3
9,53.75823911455223,"['x', 1, 2, 3, 4]",50,3
10,53.75823911455223,"['x', 1, 2, 3, 4]",50,3
11,52.69342816818636,"['x', 1, 2, 3, 4]",50,3
12,52.69342816818636,"['x', 1, 2, 3, 4]",50,3
13,25.588868155368118,"['x', 1, 2, 3, 4]",50,3
14,25.588868155368118,"['x', 1, 2, 3, 4]",50,3
15,0.0009643515817590637,"['x', 1, 2, 3, 4]",50,3
