Generation,Best_Fitness,Terminals,Population_Size,Max_Depth
31,4.905783834834841,"['x', 'x1', 'x2', 'x3']",250,2
32,4.845752943834728,"['x', 'x1', 'x2', 'x3']",250,2
33,4.558447557151738,"['x', 'x1', 'x2', 'x3']",250,2
34,4.4935353590345395,"['x', 'x1', 'x2', 'x3']",250,2
35,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
36,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
37,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
38,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
39,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
40,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
41,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
42,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
43,3.5981549179660273,"['x', 'x1', 'x2', 'x3']",250,2
44,3.5047968284020588,"['x', 'x1', 'x2', 'x3']",250,2
45,3.5047968284020588,"['x', 'x1', 'x2', 'x3']",250,2
46,3.4126718264456177,"['x', 'x1', 'x2', 'x3']",250,2
47,3.4126718264456177,"['x', 'x1', 'x2', 'x3']",250,2
48,3.055851878958746,"['x', 'x1', 'x2', 'x3']",250,2
49,3.055851878958746,"['x', 'x1', 'x2', 'x3']",250,2
50,3.055851878958746,"['x', 'x1', 'x2', 'x3']",250,2
1,201.01508647468492,"['x', 'x1', 'x2', 'x3']",300,2
2,190.9463178635475,"['x', 'x1', 'x2', 'x3']",300,2
3,180.71056991253778,"['x', 'x1', 'x2', 'x3']",300,2
4,180.71056991253778,"['x', 'x1', 'x2', 'x3']",300,2
5,180.71056991253778,"['x', 'x1', 'x2', 'x3']",300,2
6,154.70350151170527,"['x', 'x1', 'x2', 'x3']",300,2
7,154.70350151170527,"['x', 'x1', 'x2', 'x3']",300,2
8,154.70350151170527,"['x', 'x1', 'x2', 'x3']",300,2
9,108.96067472194821,"['x', 'x1', 'x2', 'x3']",300,2
10,108.96067472194821,"['x', 'x1', 'x2', 'x3']",300,2
11,108.96067472194821,"['x', 'x1', 'x2', 'x3']",300,2
12,108.96067472194821,"['x', 'x1', 'x2', 'x3']",300,2
13,108.96067472194821,"['x', 'x1', 'x2', 'x3']",300,2
14,108.96067472194821,"['x', 'x1', 'x2', 'x3']",300,2
15,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
16,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
17,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
18,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
19,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
20,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
21,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
22,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
23,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
24,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
25,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
26,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
27,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
28,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
29,98.40129431727759,"['x', 'x1', 'x2', 'x3']",300,2
30,56.03830848369253,"['x', 'x1', 'x2', 'x3']",300,2
31,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
32,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
33,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
34,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
35,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
36,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
37,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
38,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
39,7.091799204470128,"['x', 'x1', 'x2', 'x3']",300,2
40,5.73719667978709,"['x', 'x1', 'x2', 'x3']",300,2
41,5.73719667978709,"['x', 'x1', 'x2', 'x3']",300,2
42,3.6238077429012296,"['x', 'x1', 'x2', 'x3']",300,2
43,3.6238077429012296,"['x', 'x1', 'x2', 'x3']",300,2
44,3.6238077429012296,"['x', 'x1', 'x2', 'x3']",300,2
45,3.6238077429012296,"['x', 'x1', 'x2', 'x3']",300,2
46,3.6238077429012296,"['x', 'x1', 'x2', 'x3']",300,2
47,3.616127469532634,"['x', 'x1', 'x2', 'x3']",300,2
48,3.616127469532634,"['x', 'x1', 'x2', 'x3']",300,2
49,3.353880641547946,"['x', 'x1', 'x2', 'x3']",300,2
50,3.353880641547946,"['x', 'x1', 'x2', 'x3']",300,2
1,200.61426891225761,"['x', 'x1', 'x2', 'x3']",300,2
2,190.65068519541774,"['x', 'x1', 'x2', 'x3']",300,2
3,189.86026687159315,"['x', 'x1', 'x2', 'x3']",300,2
4,189.27003550324721,"['x', 'x1', 'x2', 'x3']",300,2
5,148.34149845560086,"['x', 'x1', 'x2', 'x3']",300,2
6,148.34149845560086,"['x', 'x1', 'x2', 'x3']",300,2
7,148.34149845560086,"['x', 'x1', 'x2', 'x3']",300,2
8,148.34149845560086,"['x', 'x1', 'x2', 'x3']",300,2
9,148.34149845560086,"['x', 'x1', 'x2', 'x3']",300,2
10,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
11,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
12,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
13,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
14,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
15,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
16,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
17,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
18,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
19,133.965721910634,"['x', 'x1', 'x2', 'x3']",300,2
20,129.09479857179963,"['x', 'x1', 'x2', 'x3']",300,2
21,129.09479857179963,"['x', 'x1', 'x2', 'x3']",300,2
22,127.79025286450879,"['x', 'x1', 'x2', 'x3']",300,2
23,127.79025286450879,"['x', 'x1', 'x2', 'x3']",300,2
24,127.3529629972121,"['x', 'x1', 'x2', 'x3']",300,2
25,61.53211581003515,"['x', 'x1', 'x2', 'x3']",300,2
26,61.53211581003515,"['x', 'x1', 'x2', 'x3']",300,2
27,61.53211581003515,"['x', 'x1', 'x2', 'x3']",300,2
28,61.53211581003515,"['x', 'x1', 'x2', 'x3']",300,2
29,61.53211581003515,"['x', 'x1', 'x2', 'x3']",300,2
30,61.53211581003515,"['x', 'x1', 'x2', 'x3']",300,2
31,61.53211581003515,"['x', 'x1', 'x2', 'x3']",300,2
32,53.01429176717816,"['x', 'x1', 'x2', 'x3']",300,2
33,50.653259106725166,"['x', 'x1', 'x2', 'x3']",300,2
34,35.569901116805596,"['x', 'x1', 'x2', 'x3']",300,2
35,29.303253918471306,"['x', 'x1', 'x2', 'x3']",300,2
36,27.236117309805085,"['x', 'x1', 'x2', 'x3']",300,2
37,27.236117309805085,"['x', 'x1', 'x2', 'x3']",300,2
38,16.233084744027504,"['x', 'x1', 'x2', 'x3']",300,2
39,13.869451386274475,"['x', 'x1', 'x2', 'x3']",300,2
40,10.991661794040958,"['x', 'x1', 'x2', 'x3']",300,2
41,10.991661794040958,"['x', 'x1', 'x2', 'x3']",300,2
42,10.991661794040958,"['x', 'x1', 'x2', 'x3']",300,2
43,10.991661794040958,"['x', 'x1', 'x2', 'x3']",300,2
44,10.991661794040958,"['x', 'x1', 'x2', 'x3']",300,2
45,4.2997694104140365,"['x', 'x1', 'x2', 'x3']",300,2
46,4.2997694104140365,"['x', 'x1', 'x2', 'x3']",300,2
47,4.2997694104140365,"['x', 'x1', 'x2', 'x3']",300,2
48,4.2997694104140365,"['x', 'x1', 'x2', 'x3']",300,2
49,4.2997694104140365,"['x', 'x1', 'x2', 'x3']",300,2
50,4.2997694104140365,"['x', 'x1', 'x2', 'x3']",300,2
1,214.6990589087134,"['x', 'x1', 'x2', 'x3']",50,3
2,201.93836339522002,"['x', 'x1', 'x2', 'x3']",50,3
3,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
4,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
5,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
6,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
7,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
8,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
9,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
10,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
11,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
12,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
13,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
14,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
15,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
16,190.3382893738673,"['x', 'x1', 'x2', 'x3']",50,3
17,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
18,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
19,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
20,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
21,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
22,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
23,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
24,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
25,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
26,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
27,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
28,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
29,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
30,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
31,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
32,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
33,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
34,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
35,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
36,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
37,189.60942897185706,"['x', 'x1', 'x2', 'x3']",50,3
1,192.9179284666339,"['x', 'x1', 'x2', 'x3']",50,3
2,192.9179284666339,"['x', 'x1', 'x2', 'x3']",50,3
3,192.9179284666339,"['x', 'x1', 'x2', 'x3']",50,3
4,189.86061531346627,"['x', 'x1', 'x2', 'x3']",50,3
5,189.86061531346627,"['x', 'x1', 'x2', 'x3']",50,3
6,188.01708459157356,"['x', 'x1', 'x2', 'x3']",50,3
7,182.57649160045403,"['x', 'x1', 'x2', 'x3']",50,3
8,182.57649160045403,"['x', 'x1', 'x2', 'x3']",50,3
9,182.57649160045403,"['x', 'x1', 'x2', 'x3']",50,3
10,182.57649160045403,"['x', 'x1', 'x2', 'x3']",50,3
11,182.57649160045403,"['x', 'x1', 'x2', 'x3']",50,3
12,182.57649160045403,"['x', 'x1', 'x2', 'x3']",50,3
13,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
14,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
15,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
16,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
17,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
18,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
19,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
20,150.62820165145123,"['x', 'x1', 'x2', 'x3']",50,3
21,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
22,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
23,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
24,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
25,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
26,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
27,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
28,136.81028295582362,"['x', 'x1', 'x2', 'x3']",50,3
29,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
30,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
31,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
32,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
33,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
34,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
35,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
36,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
37,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
38,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
39,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
40,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
41,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
42,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
43,133.1951837360927,"['x', 'x1', 'x2', 'x3']",50,3
44,113.57719310780705,"['x', 'x1', 'x2', 'x3']",50,3
45,113.57719310780705,"['x', 'x1', 'x2', 'x3']",50,3
46,113.57719310780705,"['x', 'x1', 'x2', 'x3']",50,3
47,113.57719310780705,"['x', 'x1', 'x2', 'x3']",50,3
48,113.57719310780705,"['x', 'x1', 'x2', 'x3']",50,3
49,113.57719310780705,"['x', 'x1', 'x2', 'x3']",50,3
50,113.57719310780705,"['x', 'x1', 'x2', 'x3']",50,3
1,205.44480396178594,"['x', 'x1', 'x2', 'x3']",100,3
2,195.09956267664526,"['x', 'x1', 'x2', 'x3']",100,3
3,194.54175950771076,"['x', 'x1', 'x2', 'x3']",100,3
4,191.3630369138939,"['x', 'x1', 'x2', 'x3']",100,3
5,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
6,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
7,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
8,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
9,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
10,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
11,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
12,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
13,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
14,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
15,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
16,190.64091918953653,"['x', 'x1', 'x2', 'x3']",100,3
17,189.4147908416656,"['x', 'x1', 'x2', 'x3']",100,3
18,189.4147908416656,"['x', 'x1', 'x2', 'x3']",100,3
19,189.4147908416656,"['x', 'x1', 'x2', 'x3']",100,3
20,189.4147908416656,"['x', 'x1', 'x2', 'x3']",100,3
21,189.4147908416656,"['x', 'x1', 'x2', 'x3']",100,3
22,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
23,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
24,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
25,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
26,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
27,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
28,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
29,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
30,187.73049041185996,"['x', 'x1', 'x2', 'x3']",100,3
31,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
32,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
33,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
34,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
35,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
36,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
37,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
38,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
39,122.85322638394814,"['x', 'x1', 'x2', 'x3']",100,3
40,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
41,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
42,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
43,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
44,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
45,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
46,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
47,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
48,102.80712255085078,"['x', 'x1', 'x2', 'x3']",100,3
49,60.996696612821125,"['x', 'x1', 'x2', 'x3']",100,3
50,60.996696612821125,"['x', 'x1', 'x2', 'x3']",100,3
1,204.62870802386536,"['x', 'x1', 'x2', 'x3']",100,3
2,177.58410711658394,"['x', 'x1', 'x2', 'x3']",100,3
3,163.20052281638894,"['x', 'x1', 'x2', 'x3']",100,3
4,163.20052281638894,"['x', 'x1', 'x2', 'x3']",100,3
5,148.60750181977707,"['x', 'x1', 'x2', 'x3']",100,3
6,148.60750181977707,"['x', 'x1', 'x2', 'x3']",100,3
7,148.60750181977707,"['x', 'x1', 'x2', 'x3']",100,3
8,148.60750181977707,"['x', 'x1', 'x2', 'x3']",100,3
9,148.60750181977707,"['x', 'x1', 'x2', 'x3']",100,3
10,148.60750181977707,"['x', 'x1', 'x2', 'x3']",100,3
11,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
12,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
13,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
14,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
15,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
16,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
17,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
18,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
19,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
20,132.00001935376935,"['x', 'x1', 'x2', 'x3']",100,3
21,130.5047445348977,"['x', 'x1', 'x2', 'x3']",100,3
22,98.33722462558529,"['x', 'x1', 'x2', 'x3']",100,3
23,98.33722462558529,"['x', 'x1', 'x2', 'x3']",100,3
24,98.33722462558529,"['x', 'x1', 'x2', 'x3']",100,3
25,80.23029868343079,"['x', 'x1', 'x2', 'x3']",100,3
26,80.23029868343079,"['x', 'x1', 'x2', 'x3']",100,3
27,24.79949401537502,"['x', 'x1', 'x2', 'x3']",100,3
28,24.79949401537502,"['x', 'x1', 'x2', 'x3']",100,3
29,24.79949401537502,"['x', 'x1', 'x2', 'x3']",100,3
30,13.016139812718281,"['x', 'x1', 'x2', 'x3']",100,3
31,13.016139812718281,"['x', 'x1', 'x2', 'x3']",100,3
32,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
33,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
34,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
35,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
36,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
37,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
38,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
39,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
40,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
41,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
42,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
43,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
44,12.328331075868856,"['x', 'x1', 'x2', 'x3']",100,3
45,11.700005767270898,"['x', 'x1', 'x2', 'x3']",100,3
46,11.22322896764239,"['x', 'x1', 'x2', 'x3']",100,3
47,11.22322896764239,"['x', 'x1', 'x2', 'x3']",100,3
48,11.22322896764239,"['x', 'x1', 'x2', 'x3']",100,3
49,10.560875971541725,"['x', 'x1', 'x2', 'x3']",100,3
50,10.560875971541725,"['x', 'x1', 'x2', 'x3']",100,3
1,203.77547232692615,"['x', 'x1', 'x2', 'x3']",150,3
2,201.27038214416987,"['x', 'x1', 'x2', 'x3']",150,3
3,191.93292672151955,"['x', 'x1', 'x2', 'x3']",150,3
4,191.93292672151955,"['x', 'x1', 'x2', 'x3']",150,3
5,191.93292672151955,"['x', 'x1', 'x2', 'x3']",150,3
6,190.39940841453355,"['x', 'x1', 'x2', 'x3']",150,3
7,190.39940841453355,"['x', 'x1', 'x2', 'x3']",150,3
8,190.39940841453355,"['x', 'x1', 'x2', 'x3']",150,3
9,190.3885397928898,"['x', 'x1', 'x2', 'x3']",150,3
10,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
11,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
12,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
13,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
14,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
15,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
16,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
17,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
18,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
19,189.2208894931468,"['x', 'x1', 'x2', 'x3']",150,3
20,175.36551714944295,"['x', 'x1', 'x2', 'x3']",150,3
21,175.36551714944295,"['x', 'x1', 'x2', 'x3']",150,3
22,175.36551714944295,"['x', 'x1', 'x2', 'x3']",150,3
23,175.36551714944295,"['x', 'x1', 'x2', 'x3']",150,3
24,175.36551714944295,"['x', 'x1', 'x2', 'x3']",150,3
25,175.36551714944295,"['x', 'x1', 'x2', 'x3']",150,3
26,151.95748741589983,"['x', 'x1', 'x2', 'x3']",150,3
27,151.70043197884138,"['x', 'x1', 'x2', 'x3']",150,3
28,151.70043197884138,"['x', 'x1', 'x2', 'x3']",150,3
29,151.70043197884138,"['x', 'x1', 'x2', 'x3']",150,3
30,134.37766601609806,"['x', 'x1', 'x2', 'x3']",150,3
31,134.37766601609806,"['x', 'x1', 'x2', 'x3']",150,3
32,134.37766601609806,"['x', 'x1', 'x2', 'x3']",150,3
33,134.3650982176573,"['x', 'x1', 'x2', 'x3']",150,3
34,134.3650982176573,"['x', 'x1', 'x2', 'x3']",150,3
35,134.3650982176573,"['x', 'x1', 'x2', 'x3']",150,3
36,134.23532155210833,"['x', 'x1', 'x2', 'x3']",150,3
37,134.2328858499631,"['x', 'x1', 'x2', 'x3']",150,3
38,134.21690048022052,"['x', 'x1', 'x2', 'x3']",150,3
39,134.21690048022052,"['x', 'x1', 'x2', 'x3']",150,3
40,134.21690048022052,"['x', 'x1', 'x2', 'x3']",150,3
41,134.21690048022052,"['x', 'x1', 'x2', 'x3']",150,3
42,134.21690048022052,"['x', 'x1', 'x2', 'x3']",150,3
43,134.21690048022052,"['x', 'x1', 'x2', 'x3']",150,3
44,116.28151549439825,"['x', 'x1', 'x2', 'x3']",150,3
45,116.28151549439825,"['x', 'x1', 'x2', 'x3']",150,3
46,116.28151549439825,"['x', 'x1', 'x2', 'x3']",150,3
47,116.28151549439825,"['x', 'x1', 'x2', 'x3']",150,3
48,116.28151549439825,"['x', 'x1', 'x2', 'x3']",150,3
49,116.28151549439825,"['x', 'x1', 'x2', 'x3']",150,3
50,116.28151549439825,"['x', 'x1', 'x2', 'x3']",150,3
1,203.41785423790196,"['x', 'x1', 'x2', 'x3']",150,3
2,201.27038214416987,"['x', 'x1', 'x2', 'x3']",150,3
3,189.9080477820844,"['x', 'x1', 'x2', 'x3']",150,3
4,189.9080477820844,"['x', 'x1', 'x2', 'x3']",150,3
5,189.9080477820844,"['x', 'x1', 'x2', 'x3']",150,3
6,189.9080477820844,"['x', 'x1', 'x2', 'x3']",150,3
7,189.7863435105133,"['x', 'x1', 'x2', 'x3']",150,3
8,189.7863435105133,"['x', 'x1', 'x2', 'x3']",150,3
9,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
10,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
11,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
12,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
13,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
14,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
15,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
16,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
17,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
18,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
19,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
20,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
21,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
22,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
23,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
24,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
25,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
26,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
27,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
28,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
29,189.22100373365637,"['x', 'x1', 'x2', 'x3']",150,3
1,189.3162897906526,"['x', 'x1', 'x2', 'x3']",200,3
2,189.3162897906526,"['x', 'x1', 'x2', 'x3']",200,3
3,189.3162897906526,"['x', 'x1', 'x2', 'x3']",200,3
4,189.3162897906526,"['x', 'x1', 'x2', 'x3']",200,3
5,189.3162897906526,"['x', 'x1', 'x2', 'x3']",200,3
6,189.26255685203262,"['x', 'x1', 'x2', 'x3']",200,3
7,189.26255685203262,"['x', 'x1', 'x2', 'x3']",200,3
8,189.26255685203262,"['x', 'x1', 'x2', 'x3']",200,3
9,189.23111118147477,"['x', 'x1', 'x2', 'x3']",200,3
10,145.32981066690502,"['x', 'x1', 'x2', 'x3']",200,3
11,145.32981066690502,"['x', 'x1', 'x2', 'x3']",200,3
12,145.32981066690502,"['x', 'x1', 'x2', 'x3']",200,3
13,145.32981066690502,"['x', 'x1', 'x2', 'x3']",200,3
14,145.32981066690502,"['x', 'x1', 'x2', 'x3']",200,3
15,145.32981066690502,"['x', 'x1', 'x2', 'x3']",200,3
16,138.60361103825076,"['x', 'x1', 'x2', 'x3']",200,3
17,138.60361103825076,"['x', 'x1', 'x2', 'x3']",200,3
18,138.60361103825076,"['x', 'x1', 'x2', 'x3']",200,3
19,138.60361103825076,"['x', 'x1', 'x2', 'x3']",200,3
20,138.60361103825076,"['x', 'x1', 'x2', 'x3']",200,3
21,135.98147926129127,"['x', 'x1', 'x2', 'x3']",200,3
22,116.53236206993881,"['x', 'x1', 'x2', 'x3']",200,3
23,109.96649870251456,"['x', 'x1', 'x2', 'x3']",200,3
24,109.96649870251456,"['x', 'x1', 'x2', 'x3']",200,3
